BROOKLYN - 2014-51,937,0.0021344717182497333
BROOKLYN - 2014-52,834,0.001199040767386091
BROOKLYN - 2015-01,728,0.0
BROOKLYN - 2015-02,978,0.002044989775051125
BROOKLYN - 2015-03,823,0.0
BROOKLYN - 2015-04,952,0.0
BROOKLYN - 2015-05,800,0.0
BROOKLYN - 2015-06,1054,0.0
BROOKLYN - 2015-07,952,0.0021008403361344537
BROOKLYN - 2015-08,888,0.0022522522522522522
BROOKLYN - 2015-09,604,0.0033112582781456954
BROOKLYN - 2015-10,1205,0.0
BROOKLYN - 2015-11,957,0.0010449320794148381
BROOKLYN - 2015-12,902,0.0011086474501108647
BROOKLYN - 2015-13,898,0.0011135857461024498
BROOKLYN - 2015-14,886,0.0
BROOKLYN - 2015-15,755,0.0
BROOKLYN - 2015-16,938,0.0021321961620469083
BROOKLYN - 2015-17,1001,9.99000999000999E-4
BROOKLYN - 2015-18,948,0.002109704641350211
BROOKLYN - 2015-19,1017,9.832841691248771E-4
BROOKLYN - 2015-20,1090,0.001834862385321101
BROOKLYN - 2015-21,986,0.002028397565922921
BROOKLYN - 2015-22,1038,0.002890173410404624
BROOKLYN - 2015-23,1028,0.0019455252918287938
BROOKLYN - 2015-24,900,0.0
BROOKLYN - 2015-25,962,0.0010395010395010396
BROOKLYN - 2015-26,1151,0.0017376194613379669
BROOKLYN - 2015-27,926,0.0032397408207343412
BROOKLYN - 2015-28,999,0.001001001001001001
BROOKLYN - 2015-29,975,0.0010256410256410256
BROOKLYN - 2015-30,917,0.0
BROOKLYN - 2015-31,1019,9.813542688910696E-4
BROOKLYN - 2015-32,1058,9.45179584120983E-4
BROOKLYN - 2015-33,1005,0.001990049751243781
BROOKLYN - 2015-34,1009,0.0019821605550049554
BROOKLYN - 2015-35,938,0.0021321961620469083
BROOKLYN - 2015-36,1100,0.0
BROOKLYN - 2015-37,1079,0.0018535681186283596
BROOKLYN - 2015-38,1052,0.0
BROOKLYN - 2015-39,970,0.0
BROOKLYN - 2015-40,943,0.0010604453870625664
BROOKLYN - 2015-41,1010,0.0
BROOKLYN - 2015-42,1041,0.0019212295869356388
BROOKLYN - 2015-43,1090,0.001834862385321101
BROOKLYN - 2015-44,1038,0.0
BROOKLYN - 2015-45,960,0.0020833333333333333
BROOKLYN - 2015-46,989,0.0020222446916076846
BROOKLYN - 2015-47,1108,0.002707581227436823
BROOKLYN - 2015-48,939,0.002129925452609159
BROOKLYN - 2015-49,1005,0.0029850746268656717
BROOKLYN - 2015-50,926,0.0021598272138228943
BROOKLYN - 2015-51,1152,0.001736111111111111
BROOKLYN - 2015-52,944,0.00211864406779661
BROOKLYN - 2016-01,807,0.0
BROOKLYN - 2016-02,1016,0.0
BROOKLYN - 2016-03,988,0.0010121457489878543
BROOKLYN - 2016-04,992,0.0010080645161290322
BROOKLYN - 2016-05,1058,9.45179584120983E-4
BROOKLYN - 2016-06,1081,0.0027752081406105457
BROOKLYN - 2016-07,902,0.0
BROOKLYN - 2016-08,780,0.0
BROOKLYN - 2016-09,879,0.0
BROOKLYN - 2016-10,991,0.0010090817356205853
BROOKLYN - 2016-11,995,0.0
BROOKLYN - 2016-12,947,0.0
BROOKLYN - 2016-13,968,0.0
BROOKLYN - 2016-14,1057,0.0
BROOKLYN - 2016-15,1046,9.560229445506692E-4
BROOKLYN - 2016-16,1109,0.0018034265103697023
BROOKLYN - 2016-17,1149,8.703220191470844E-4
BROOKLYN - 2016-18,828,0.0
BROOKLYN - 2016-19,1070,0.001869158878504673
BROOKLYN - 2016-20,1033,9.68054211035818E-4
BROOKLYN - 2016-21,939,0.0
BROOKLYN - 2016-22,964,0.001037344398340249
BROOKLYN - 2016-23,920,0.0
BROOKLYN - 2016-24,843,0.0011862396204033216
BROOKLYN - 2016-25,790,0.0012658227848101266
BROOKLYN - 2016-26,974,0.001026694045174538
